2024-07-11,240,7,7,과금,과금 귀속  오류 수정 사전 안내  매출 가시 일시적 운영,매출 행동 제일 걱정 일시적 운영  인기 증말 마음 개돼지 과금  수정  기대 잠시
2024-07-11,209,0,0,과금 ,저녁,
2024-07-11,204,0,2,과금,카드 재료,시발 재료 화성 금카 트라이 중 카드   제이
2024-07-11,99,1,0,카드,무과금 계정 단말,
2024-07-11,492,2,1,,큰손 과금 ON 토츠 시세 박살 예상,토츠
2024-07-11,1074,1,2,과금 분위기,승리,  마렵
2024-07-11,242,7,9,,과금 고비, 가도 저번 멤버쉽 얼굴 FC SSS 전광판 XXX 무료 빠칭코 SSS 획득
2024-07-11,223,0,4,프로 포인트,과금,오랜만
2024-07-10,216,0,2,시즌 고민,MC 어로 고민 무과금   고민 MC 시즌 옛날 AI 약발 한데 건장 체형  헤어스타일 히어로 순수 성능,약발 거로 약발 백은 신규 시즌
2024-07-10,539,0,12,소과금 호날두,호날두 UT 유로,리턴 느림 방탄 번개 두면 금카 전적 금카 금카 필요 번개 공감 양보 절대 금카 소과금 성능 완벽 욕심 타협 과금 CC 고민  안감 가성비 두가 제일  호날두 갈병
2024-07-10,502,0,7,형님 무과금 FC,일반 빠칭코 VS 토츠 상자,패스 도파민 빠칭코 패스 빠칭코 패스 패스 패스    FCVALUE  GENERAL-PRODUCT SUMMER-BAK PASS-20240627 패스 패스
2024-07-10,1474,-51,30,새벽 강제 응원,구단 급전 필요 식단 도파민 필요 멤버쉽 딸깍팩 사상  한번 강화 유로 금카 제일 스페셜 다섯 개사 트리플 에스 심상 BP 포지티브 박스 프로 비추  운영 방식 과금 과금 하지 말자 마음 이해 동참 도파민 필요 고민 결정 시선,축하 비추 비추 응원 공감대 회개 능력 스스로 추천 순식간 비추 변경 숙명 내일 경기 어우 고민  준결승 결승 스페인 응원 우승 스페인 지리 저의 행운 프로 비추 축하 박수 경기 수라 런지 성배 식단 점심 일반식 탄수화물 저녁 퇴근 운동 가슴살 잡곡 공기  비타민 영양제 멸망  비추 한잔 응원 스톤스 전부 주전 경고 누적 경기 직전 결승 축하
2024-07-10,896,-25,10,무과금 과금 나이,,축하   선물  오우 당첨 멤버쉽 개꿀
2024-07-10,82,0,2, 라인 다음 차기  전무, 온라인 도박   완성도 과금 모델 출시 사상 초유  완성도 채로 부실 공사 계속 수정 축구 사랑  과금 사죄 마음 적인  유지 시스템 죽창 화도 강화 피지,본가 가면 해결 본가 스타일 온라인 온라인  본가 감성
2024-07-10,234,3,2,무과금 일주일  MVP 보상 ,BP 선수 BP 선수팩 BP 획득,일주일
2024-07-10,340,2,2,무과금  이벤트,  이벤트 보상,감독모드 유입  과금 귀속 무과금
2024-07-09,147,2,3,실험,무료 이벤트 개수작 보고 유료 패스 선착순  동안 방치 서버  반응 이래 실험 중이,독해 일반적 회사 기획 디어 주차 총회 제시 결정 결국 결재 문제 우리나라   기업 그동안 하우라
2024-07-09,240,1,5,금카  금액 대가 감이, 최근 시세 감안 평균 내외 구단 무과금 한번 상황 이드 하기 방탄 기본   ICON 마찬가지 상인 UT 은카  어로 실적 LN 금카  구매 중미 제대 방탄 가야 가격 레프트 CC 조금 보태 방향 한데 센터 방탄 가야 역시나 가격 이드 욕심 FC 패스 대박 보라 BP 위주  안전,투자 선수 나머지 구단 투자 수수료 마이너스 구간  분산 투자 자리  수수료  말씀  발란스 유지 선수 라인업 부실 말씀 라인업 절반 ICON ICON 거품 발란스 유지  선수 단위 선수 차이 금카  토르 아자르 금카 유로 마운트 마찬가지 금카 구매 예정 히트 선수 어중간 가성비 데는 급여 투자 신규 시즌 은카 이래 나중 수수료 걱정 선수 경기 주의 선수 모발
2024-07-09,265,0,3,무과금 가여,,무과금 한정 무과금
2024-07-09,229,1,3,내년 목표,  라이스 금카 20-25 재산 무과금 ,채굴 패스 매달 대박 감독모드 채굴 과금
2024-07-09,116,0,0,과금,어중간 과금 성에  계속,
2024-07-09,262,0,0,BC 빠칭코,소과금  멤버쉽,
2024-07-09,56,1,0,점유율 중요 새끼 제약 조건 만명,유료 재화 패스 치기 등신 새끼 디어 정수리 언 마렵 쿠폰 선착 새끼 장난,
2024-07-09,134,2,2,선착순 정무,   기분,
2024-07-08,114,0,2,입주 예정,무과금,기라
2024-07-08,1834,3,16,토레스,부캐 토레스 아쉬움 ICON 토레스 은카 부캐 SPL 루이스 디아스 금카 구림 부캐 완전 무과금 토레스,리버풀 스페인 AT 토레스 토레스  조도 조도 AC 가요 토레스  구리 드리블 중인  터치 퍼터 후보 EBS 토레스 중 거리  토레스  후보 특유  대 체형 시즌 결국 성능 구림 세우 급여
2024-07-08,238,3,10,,현대 카드  팔기 VS 복귀 혜택 지르기 FC 할인,팔고 치킨 멤버쉽 팔고 치킨 멤버쉽 전자 멤버쉽  
2024-07-08,357,1,6,무과금 추천,  사용 무과금 패키지 소과금 업그레이드  변경  중원 토트넘 추천 주실 선수  선수 활용,스톤 빌라  소과금 이벤트  수준 시즌 개막 현역 확인  인테르 가성비 선수 성능 페리 뮌헨 OR 수미 기대치 뮌헨 랜드 수미 자원
2024-07-08,1330,1,4,23-24 현역 바르셀 ,처음 페르 시작 바르셀 23-24 시즌 유니폼 금카 성능 급여 현역 바르셀 하면서 ST 주앙 펠릭스 현실 이지만  지리 슈팅 스피드 점프 헤더 능력 피지  포르투 갈로 CAM 도프 스키 가격 이름 속력  과장 UT 자리 투자 세배 LAM 급여  RAM 페르 로페스 체형 CM 마름 속가  슈팅 크로스 메시 기대  성능 LDM 육각형  패스 수비 장점  가격 RDM HW 패스 공간 침투 활동량 약발 패스 제로 중거리 슈팅 단점 정신 건강 LB NG 귀속 인진 피지 카드 LCB UT 마르티 난해 다리 아라우 금카 추천 RCB 크리스  마름 아라우 성능 고도 마찬가지 RB DC 로베르 DC 방탄 GK PL 테어 급여 PL 방탄 키퍼 고급 , 제목 추가  HW 펠릭스 LW 자리 금카  추천 카드 추천 공격 펠릭스
2024-07-08,485,0,4,소 중과금 유전 빠칭코,,소과 금일 수록 한방 도박 OR 전보 BP 고름 한탕
2024-07-08,266,-3,0,간만 무과금 복귀  메타 변화,카드 강화 도파민  이전 반복  무과금 대 공경 어제  동안 프로 한판 프로 한판 메타 변화 컷백 플레이 우세 사이드 플레이 초보 정신 과거 뜬금 ZD 중거리 뜬금 스루 성공률 드리블 중앙 러닝 상대 재미  보정 스코어  내가 메타 변화 패치 변화 체감 지성 플레이 ZD 스루 크로스 개인 플레이 중요성 사이드 심리 개인기 필수 드리블 중요성 다리 드리블 컷백 방어 QQ 압박 중요 패스 막지 압박 사이드 백시 확률 임대  밸류 금카 선수 수비 수비수 체감 나름  임대 결론 이전 변화 본가  근접 컷백 연습 과금  손가락,
2024-07-08,573,5,5,수원 삼성 , ,광고 거하 아악 가짜 지지자
2024-07-07,217,-8,7, 보정, ESC 상대 능력 싸움 이정 은카 ESC 능력 속가 은카 과금  배려,라이브 영혼 상대방 미안 괴물 선수 이해 실력 DC 모스 저니맨 우지 엉덩이 냄새 스피드 피지 조건 체형 몸무게 보정 나도 금카 몸싸움 BWC 서열 정리
2024-07-07,172,1,0,무과금  호날두 강화,호날두 정작 무과금 유전 희망,
2024-07-07,228,5,6,웨스트 요청,전술 벤츠 파트너 주력 예산 일단 소과금 정돈 시즌 무관,약발    
2024-07-07,210,0,10, 과금 효율,복귀 무과금 이벤트 참여 메이커 계속 과금 구매 BJ 과금 상황,빠칭코 BP SSS  선수 지옥 선수 위주  귀속 피갤 검색 귀속 파티 BP SSS 금카 대형 과금  도박  SSS 스페셜  등급 보상 도박 SSS 토츠 확정 OR 금카 확정 상자 나머지 금카 도배 원래 거지 SSS 대박  계정
2024-07-07,553,5,2,  미니 금카 센터 매물 이적시장,   ,오랜만 판매 완료
2024-07-07,262,3,2,렌티 최근  논란,요약 주류 성능 매물 매물 제한 이슈 과금  과금  방법 과금  문화 이전 레알 30-40 금카 과금  중소 과금  나름 공격진 가성비 주류 하면서 오버 성능 금카 적정 가격 자연 구매 금카 과금  과금 만족 금카 여유 BP 구매 결론 과금  취미 생활  투자  이후 과금  공경  , 선생님 아구   하루
2024-07-07,1033,0,6,NG 소,멤버쉽 과금 소과금 서민 오버 금카 정무 소 가격 대비 보신,한데 스플 차이 서민 SPL SPL 가격 차이 가성비 스플 돈지랄 NG NG 참여도 차이
2024-07-07,449,2,1,  소과금 과금 FC BP,시발 선수 귀속,큰집 빠칭코 BP 큰집
2024-07-07,144,0,0,보신 시즌,무과금 즈음  저니맨 ICON UT 중 급여,
2024-07-07,169,1,2,소과  바보,생일 혜택 LN 5-6 강화 마지막 도전 칼라 팔고 다운 그레이드 LN 대체 저니맨 구매 전술 변경 예정, 확률 개창 부캐 재미 본캐
2024-07-07,8619,9,18,엔딩 고생,피망  자극적 영상 과금 성에 나이 집중 고생,도박 중독 동안  토츠 오더  복귀 토츠 선수 구매 토츠 시즌 보이 금카 아녀 금카 가요 마지막 금카 오버
2024-07-07,1139,0,5,무과금,과금,참시   재료 귀속 이벤트 하루  평균적 이벤트 재료 귀속
2024-07-06,519,2,1, 과금, 토요일,FC FC 할인 혜택 확정 보상
2024-07-06,410,2,1,유로,일주일 라이브퍼포먼스 다음 라이브퍼포먼스 일주일 라이브퍼포먼스 동결 결론  병신 라이브퍼포먼스 날짜 병신,
2024-07-06,69,1,0,박스 감차,풀백 감차 개똥 제외,
2024-07-06,732,-39,7,무과금 FC 일반 빠칭코 하나 SSS,,축하 축하 비추 선물
2024-07-06,1725,1,6, 강해 두면 이득, 은카 대충  사면 이하   토츠 라이브퍼포먼스 유로 VS 비교 토츠 위험 유로 단점 금요일 대기 ,  오전 사실 받자 이득  하한 이득 재료
2024-07-06,11636,28,32, 무과금 처음 기모 모드,기모,작성 목록 가관 무과금 야수 지리 인정 짐승 무과금 주면 확률 야수  강심장 강화 농담 작성 목록 가관 무과금  본성
2024-07-06,202,1,4,대전 하나 시티즌 무과금 금카 도전 중,주류,주세 종이 주세  KB
2024-07-06,419,1,0,레스터,라이 금카 방탄 구매 무과금  무형,
2024-07-06,1614,-14,1,패스 리워드 상자 선수 결과,자랑 패스 소과금   처음  ,
2024-07-06,1623,0,5,무과금 호날두 ,형님  무과금 귀속 매물 사기 호날두 한번 가요 월드컵  귀속 고민,시즌 특성 차이 EBS 금카 시지 자금 여유 차이  투자 가여
2024-07-06,398,3,6,구멍 레알 ,정신  무과금 유지,풀백 CC 금카  CC 금카 밸런스 기분   선생님 토츠 베르데 수비력 부족
2024-07-05,774,3,2,무과금 아약스 달성,,
2024-07-05,167,0,1,FC 소과금  제일 효율,FC 미만,패스
2024-07-05,46,1,0,방탄,무과금 ,
2024-07-05,1984,5,10,내가  사용,원본   INVEN CO KR BOARD MAPLE VER   INVEN CO KR BOARD FIFAONLINE 메이 코드 적용  안됨  적용  안됨  수정  사용 금액 코딩 자세 설명 원본  MEMBER NEXON  HOME INDEX ASPX 접속 개발자 도구 CONSOLE 클릭 상황 코딩 사용 상황 화면 아래 코딩 복사 ENTER  계정 사용 금액 VAR SUMCASH VAR CASHLIST VAR START VAR END VAR GEX 0-9 AJAX URL  MEMBER NEXON  CASH CHARGELIST ASPX TYPE GET DATA PAGENO PAGECODE YEAR MONTH DATATYPE HTML ASYNC FALSE SUCCESS FUNCTION DATA START DATA INDEXOF VAR DATA END DATA INDEXOF VAR DATA VAR ARR DATA SUBSTRING START END-8 SPLIT ARR FOACH VALUE CASHLIST PUSH VALUE ERROR FUNCTION XHR STATUS ERROR CONSOLE LOG ERROR FOR VAR AJAX URL  MEMBER NEXON  CASH CHARGELIST ASPX TYPE GET DATA PAGENO PAGECODE YEAR MONTH DATATYPE HTML ASYNC FALSE SUCCESS FUNCTION DATA START DATA INDEXOF VAR DATA END DATA INDEXOF VAR DATA VAR ARR DATA SUBSTRING START END-8 SPLIT ARR FOACH VALUE CASHLIST PUSH VALUE ERROR FUNCTION XHR STATUS ERROR CONSOLE LOG ERROR CASHLIST FOACH VALUE SUMCASH NUMBER VALUE ALERT  금액 SUMCASH TOLOCALESTRING 상황 화면 아래 코딩 복사 ENTER  계정 사용 금액 VAR SUMCASH VAR CASHLIST VAR START VAR END VAR GEX 0-9 AJAX URL  USER NEXON  MYPAGE PAGE NX ASPX TYPE GET DATA URL CASH CHARGELIST YEAR MONTH DATATYPE HTML ASYNC FALSE SUCCESS FUNCTION DATA START DATA INDEXOF VAR DATA END DATA INDEXOF VAR DATA VAR ARR DATA SUBSTRING START END-12 SPLIT ARR FOACH VALUE CASHLIST PUSH VALUE ERROR FUNCTION XHR STATUS ERROR CONSOLE LOG ERROR FOR VAR AJAX URL  USER NEXON  MYPAGE PAGE NX ASPX TYPE GET DATA URL CASH CHARGELIST YEAR MONTH DATATYPE HTML ASYNC FALSE SUCCESS FUNCTION DATA START DATA INDEXOF VAR DATA END DATA INDEXOF VAR DATA VAR ARR DATA SUBSTRING START END-12 SPLIT CONSOLE LOG ARR ARR FOACH VALUE CASHLIST PUSH VALUE ERROR FUNCTION XHR STATUS ERROR CONSOLE LOG ERROR CASHLIST FOACH VALUE IF ISNAN VALUE SUMCASH NUMBER VALUE ALERT  금액 SUMCASH TOLOCALESTRING CONSOLE ALLOW PASTING,정상 확인 이요 WARNING DON PASTE CODE INTO THE DEVTOOLS CONSOLE THAT YOU DON UNDERSTAND OR HAVEN VIEWED YOURSELF THIS COULD ALLOW ATTACKERS TO STEAL YOUR IDENTITY OR TAKE CONTROL OF YOUR PUTER PLEASE TYPE ALLOW PASTING BELOW AND HIT ENTER TO ALLOW PASTING 멘트 아래 ALLOW PASTING UNCAUGHT SYNTAXERROR UNEXPECTED IDENTIFIER PASTING 멘트 멘트 아래 코드 ALLOW PASTING 멘트 다음 본문 멘트 유형 UNEXPECTED IDENTIFIER PASTING 다음 아래 해결 다행
2024-07-05,545,2,14,무과금 제일 대박 ,주간 미션 FC 스페셜 인가 인가 선수 UT 은카,애도 ICON 로드 최대 근접 무과금 핸드폰 감독모드  FC 이랑 FC 패스 제일 올해 ICON 로드 ICON 단위 FC 단위 작년 이벤트 하루치 작년  ICON 로드 ICON 토레스 귀속 성능  아침 유출 토레스 접속 새끼 유출  타이밍  ICON 로드 차형
2024-07-05,2715,1,5,가성비 네덜란드, 하드 금카 가격   하드 정리  이득  개인적  처분 네덜란드 추천 제로 네덜란드 오버 체형 감안 참고 실험 결과 금카 차이  선방 리트 소유 중이 리트 중앙 공미 전술 트윈 타워 ,초가 성비 풀백 네트 풀백 채굴 네트 나도 지장 수비 하우 지장 순위 포기 FC 조대  한번    
2024-07-05,1065,1,12, 무과금 목표 추천,카르,부자 구보 장난 기분  페이스 도리 금카 오른쪽 목표 급여 장난 최근 새벽  후반  
2024-07-05,1201,1,31,과금 과금 형님 ,리턴 금카 CC 은카 빠칭코 안전 남자, 삼성 로봇 청소기 엄마 하나  투자 하세 인생 주문 아침 기차 예매 본가 삼계탕  욕구 액수 냉장 고랑 티비 거실 청기 오브제 시리즈 세팅  삼성 로봇 청소기 포크 스팀 살균 올인원 자동 AI 바닥 인식 물걸레 로봇 청소기 단돈 도착 보장 지성 본가 주문 정신 액수 효자   과금 현실감 올봄 본가 이사 타이밍 파혼 혼수 계약 본가 송지 과금 예정 짤짤이 과금 한번 추천 한번 거랑 짤짤이 거랑 차이  마음 덕분  부모님 저녁 사야 나도 아침 기차 타고 본가 엄니 아부지 삼계탕 소신 발언 새벽 본가 로봇 청소기 주문 레알 부캐 금카 박아 가격 부캐 남자  무과금 계정 채굴 FC 대 채굴 하심  ICON 로드 오언 올해 인덕 짤짤이 무과금 계정 만족 계정   성능 채굴 주차 HW 독일 파면 문어발 경영 하심  값 평균  타인 배면 상승 윗분 말씀 CC 두가 토츠 월드컵 금카   CC 토츠 CC 토츠 절대 과금 간극  CC 토츠 금은  보정 서버 새벽 서버 상태 CC 구도  CC LH 은카 두가  과금 청소기 자랑 자랑 자랑 
2024-07-05,267,0,0,과금 패키지 변화 시도 개선 방안,패키지 구성품 과금 재미 쾌감 무과금  구단 BP  간의 패키지 거래 약간 변화 무과금  방안 패키지 거래 시장 활성화 멤버쉽 과금 목적인 BP 수급 무과금  사행 충족 재미 임대 선수 구매 방안 신규 카드 임대 선수 확정적 구매 방안 BP OR FC 구매 확정 선수 기간 OR 판수 적용 구매 선수 접근 성과 플레이 재미 신규 카드 박과 금액 부담 대부분  패키지 거래  간의 템 거래 기존  단골 유지  한정 수단 패키지 거래 무과금   환장  동시 BP 수급 과금 목표 충족 가격  사이 측정,
2024-07-04,1445,7,3, 빠칭코 매출,큰손 BJ 과금 타격 무시 튜브 유명 BJ 패키지 확률 검증 영상 홍보 운영 큰손 지갑 타격 과금 소과금 짤짤이  문제점 방관 매출 수직 하락 중요  개선 매출 순위 목표치 타격 사과  배알 지푸라기 심정 운영,불매 단발성  개돼지 취급 개돼지 취급
2024-07-04,2528,-59,13,토츠 금카 처분 ,안녕  소과금  패스 따리 홧김 지성 멤버쉽 FC 빠칭코 처음 토츠 금카 시몬스 행복 기분 소과금 입장 상황 카드 조언 버튼 고민 와중 나머지 제대 판단 고수 조언 부탁  여력 추천 , 예의  조건 자랑 난리 그때 금지 체크 해제 조언 답변 주신  시몬스
2024-07-04,170,0,4, 무과금 대박,대박  단위 거지 계정 병신 거지,피갤  ICON 로드 대박 한방 역전 이벤트   ICON 로드 금카 한번
2024-07-04,465,3,3, LH 노비, 자금 마련 판매,
2024-07-04,2640,1,13,서버 공짜, 과금 의미 만큼 서비스 파업 거지  서비스 정상 로드 과금  대 입장 주머니 이해  애초  개판 상식 기업 입장 무과금  서버  서버 사실상 무과금  서버   인원  거지 기업 입장 가시 기생충  이하 온라인   보상 무과금   무과금 거지 애초  공짜  본가   수가  막말 니들  공짜 헤비 과금,어린애 세상 분홍빛  면모 결과론 책임 운영 기가 전체 주의 공산 주의 사회 개개인 니즈 천양 지차 당장 디젤 게이트 사태 아가리 불매 사업 철수 할인 매출 BMW  출고 결국 제조사 유통사 배급사 양심 소리 고객 최상 퀄리티 제품 제공 과정 하자 제품 소비자 고유 권한 하자 업체 비판 피갤 그지  과금 실소 운영 일임  치기 중임 무과금 과금  필요 애초 치기 어이 결국 무과금  과금  과금  무과금  상식 거지 헤비 과금 지갑 사정  재미 지가  미련 소리 근래 최고 병신 과금  이용  과금 병신
2024-07-04,87,4,0,과금 정상,무과금  정상 과금 무과금  치기 비정상,
2024-07-04,1271,27,18,과금 무과금 애초  ,과금 무과  애초  가내 만족 과금 자격 가내 과금 운영 보장 가내 과금 행복 운영 행복  운영  가이  만족 과금 만족 과금 거지 과금 모순적,과금  질투  결국  과금 과금 영진 소통 척도 원래   매너 현대 계속 결함 차량 제조사 현대 다리 엘란트라 타시  계속 현대 자동차 기차 시장 선택지 현대 기차 타고 다님 현대 전기 만족 만족 옵션 추가 만족 현대 시승 보라 보급 전기  구매 기차  자극적 추천 극단적 의견 기본적 변화 소비자 태도   병신 내가 대통령 사료 원래 남자 식당 불평 이견  케이스 식당  강원 랜드  무엇 과금 방향 방향 과금  과금 부모님 효도 병신
2024-07-04,233,-6,23,과금  불만,과금  서버 운영 무과금 거랑,개판  거지 원래 여유 멤버쉽 과금  일본 불매 운동 다이 소  멤버쉽 상대 손해 이해 라면 선수 무료 보상 과금  배알 서버  불만  회사 주고 기업 입장  모순  정치인 정권 대 상태 변화 행동 행동 이임  한편 기업 타격 매출 변화 심리  괴리감 영진 새끼 매출 모순 의견 문제 의견 이해 문의 답변 프라임 취급   고객 과금 무시  실제 본적 비추 자선 사업 매출 기업 소통 패키지 내도 매출 판단 소통 판단 과금  당사자 불만 권리 약간 순환 논리  지랑 별개 운영     매출 운영 개선 매출 운영 조금 매출 불평 모순 안내 불평 모순 무과  과금  호구 과금  무과금  거지  과금  무과금  불만  타격 서로 구니   타격 불만 얘기 모순 치기 문제 불만 이야기 문제 참고  과금 개돼지 돈대 불평 모순 불만 행동
2024-07-04,459,1,0,저번 이벤트 SSS,유료 빠칭코 세상   정무,
2024-07-04,844,-18,11,한탄 주의 결국 과금 열풍,그동안  투자 저지 당장 동안 저번 쇼케이스 이후 EA 사과 개선 사항 공지 과금 폭풍 개인적 과금 유무 개인 자유 자격 통상  사가 정상적 서비스 제공 해당  EA  독점 부분 운영 극한 대중 개돼지 마인드 쇼케이스 이후  BJ 단체 무과 선언 무과 결국  현실 사과 현실 결국  ,역사가 명함  FC 특정 커뮤니티 하나 의견  제일 위험   하향 기대     일반화 오류 무과금 불매 행동  효과 조금 하기 티켓 금액 과금 확인 신이   저수 무과금 불매  통계 혼자 확인 정지 얼떨결 무과금 행렬 대부분 탈선   
2024-07-04,979,1,2,스페셜 과금,정말,구라
2024-07-04,689,1,10,소과금 빠칭코 VS 패스 추천,,소과금 조건 패스 패스   금카 박정 무가 패스 패스
2024-07-04,246,1,3,소과 금은,과금 빠칭코 소과 금은 빠칭코 한번 SSS 과금 경험자 충고 드림,저번 내가 절대  빠칭코 기본  패턴  과금
2024-07-04,253,1,0,무과 금은 빠칭코 패키지 신경,감독모드,
2024-07-04,226,-9,21, 라인,외주 회사 어제 회사 한번   라인 내부 상황 내용 망상 추측  라인 부서 대기업 소리 대기업 인원  부서   라인 메이 결국 부서 처리  직원 수나 엔지니어  엔지니어 수가 부족 보임 회사 입장  팀장 정무 밑에서  원성 상급자 압박 사이 고통  요구 사항 해결 임상 부의 결제 지원 입장 인적 자원 물적 자원  투하 움직임 보임 신규 개발 중인  규모 시장 대부분 물적 자원 투자 내가 추측 내용 내가 회사 플레인 대기업  요약  적극적 지원 상태 현상 유지 투입 인원 제외 프로젝트 대규모 업데이트 인원, 라인 개발 EA 코리아 마케팅 BM 정무 속인 탱커 대상 EA EA 전달 EA 코리아 문제 매출 EA 코리아 EA 코리아  업계 유명 짐작 사안 소비자 입장 장사 사정 이해 필요 기싸움 지원 동안 자아 분열 매출  지원  매출 평탄 그래프 특정 업데이트 프로젝트 수익 창출 과금  대부분 만원 고정 지출 지원 적극적 매출 방치 매출 사이 차이 작성자 무엇 동안 분노 누적 무엇 보수적 한데 주고 패키지 내서 정무 잘못 EA 계약 다이렉트 상황 계약 잘못 나의 개발 인력 대응 안됨 각종 즉각적 대응 개발 확률  점유율 지원 추측 무리 사실 도급 수급 실정 매출 지원 정무 무능 섭외 지원 즉흥적 부서 인원 하면서  라인 핵심 개발자 정무 FC 임원 책임자  중이 그때 정무 탱커 역할 수행 수도 배임 사실상 사과 한마디
2024-07-04,2036,0,8,,처음 무과금,무과금 하기  축구 선택지 수준 강추 임대 미션  고요 보름 구단 시작 무엇 주진   구실 무과 금은  무과금 할거  무과금 과금 핵과금  가야  무과금 강화만
2024-07-04,645,6,2,기록 무과금 이벤트 참여 기록,기간 모바일 감독모드 돌림 이벤트  참여 무과금 계정 결과 선수 최고  수수료 쿠폰  정리 계정 계정 대충 ,캐릭 오버  무과금  
2024-07-03,243,2,11,과금,빠칭코 과금 참지 주면,한도 설정 방법 통장 카드 잔고 소진 영상 내가 직원 회식 각하 다음 선수 방법 인생  업해 주면 종결 소리
2024-07-03,224,3,5,소과금  서민,오버 옛날 시즌 만족 금카,구단  선수 한명 만족 전술 가여 티코 전술 최대한 지네 나중 전술 소개
2024-07-03,196,3,3,선착순 대가리,과금 컨텐츠 선착순 템 주고 주고 선착 순은 대가리 박정 패드 선착순 주고 주고 과금  컨텐츠 선착순 주고 개새끼 공정,이달 우수 사원 선정
2024-07-03,898,10,3,무과금 일주일 ,BP 선수 BP 선수팩 BP 획득,중반 대 모야
2024-07-03,3604,0,5,패스 결과 패스 사면,멤버쉽 과금 소과금 패스 효율, 비인 패스 효율 패스 사서 만듬 패스 추가 벌림 가여 패스 패키지 패스 안정 적임 효율 패스 BP
2024-07-03,7597,16,2,무과금  음바페,원래 조작 은카 제값 선수 가격 ,다행 강심
2024-07-03,127,0,2,FC ,무과금  이정 도면 살만,패스 사면 패스 공짜 패스 패스 FC
2024-07-02,1767,1,1,프랑스,은카 과금 멤버쉽,감독모드 금카 오버
2024-07-02,928,4,9,  무과금,구단     ,요새  가면 절반  무과금 진인  영역 주변  주고 부자 체감 무과금 무과금 무과금 무과금
2024-07-02,258,1,1,정무 귀속,무과금 하루하루 유전 등급 보상 귀속  과금 귀속 ,배율 조정
2024-07-02,201,2,4,무과금 구단 장기 프로젝트  ICON, ICON 레알  ICON 은카 장기 프로젝트 조언 부탁,낭만 무과금 파이
2024-07-02,1603,-3,12,과금 패드,대체  무과금,다리 무과금 계정 다리 패드   과금 FACTOS 거지 기분 지가 지면   채팅
2024-07-02,615,1,4,무과금 플레이 FC ,BP  타일, 패스 FC FC 환급 사고 나머지 FC 패키지 사면
2024-07-02,629,2,8,,요금 유료  차감  요금 유로  차감  요금 외적 인건 사양 거리 동일 조건 가정  이벤트  계산  충전  만큼,차감  차감 거랑  계산  성능 내가 음식 주문  카드 OR  계산 불편
2024-07-02,212,1,0,럭스 패키지,DC 금카  패스 패스 사도  멤버쉽 공경 FC 날림 소과금 패스,
2024-07-02,1127,4,13,방송인 무과금 이해,처음 아무것 무과금 시작 애초 보정 모멘텀 선수 체감 도박성 행동 안해 모임    과금 무과 금은 상태 ,과금 무과금  서로 입장 거랑 전체적 방치 대우 무과금 라이트   과금 이득   사가 한번 순간 무과금  무과금  결국 신규 유입 신규 입장  난이 도가 지옥 고인물 부캐 보정 모멘텀 기본적 오버  신규  BP 벌림 요새 요새 금카 가성비 성능 입장  보상 구단  입장 선수 하한 가격 서민 큰돈 동감 선수 가성비 신규 계정 도전 계정  구단 보유 복귀 계정 구단 계정  구단 유지 보유 요새 본캐 부캐 과금 BP  하루  BP  이벤트  이벤트 SSS SS
2024-07-02,1459,-44,35, 간담회,과금  무과금 이벤트 강화  이벤트 BP 카드, 유입 신규  신규   신규  보상 저번 신규 보상 성능 신규  기존  레알 맨유  LN 그때 LN  LN 성능 신규  토츠 UT 웃기 친구  내가  유입 신규 보상  중임 옛날 주공 단일 단일 가성비 신규    첫날  처음 유입  무엇 주고 문제 최초  시작 기존  부캐 거랑 단위 과금 선수 라이트 본문 처음 과금 과금 대우 무과금 기기 무과금 얘기 비추 순간 보상  역치 이야기 비추 부족 제외 짓거리 무과금 주면 이벤트  재료 선수 성비 선수 비가 적응 매칭 부캐 신규 계정 일주 보상 메이저 컬러  과금  제이    함대 대장 시즌   플레이  최근 BP 당장 이벤트 BP 소과금 무과금 과금 행복  인정  초창기 오만  구단 반영 절대 본문 내용   기분 인정   의도 구장 보상    비추 폭격 어이   BJ 진리  이랑 조건 진리  비추 세례 나도 가입 계정 상태 본격적 이벤트 이후 강화 최근 구단 가까이 회복 참여 BP 간담회 진지  제이 배우  무과금  축구  라이트 선수 RPG  개념   메타 몰입 이적시장 도박 몰입 순간 실망 거리 무과금
2024-07-02,242,0,2, 패스 할인 ,두개 패스 모두 구매 FC 할인 구매 결제 금액 차감 금액 FC 부족 구매 버그,정가 가격 FC 할인 FC 공지 
2024-07-02,230,3,2,승률 구단 달성,무승부  시즌 시작  처음 이랑 따리 무과금 불만,전술 경기
2024-07-02,1244,0,4,무과금,순식간 벨기에 실패 휴지,벨기에 인은 도박 무과 금일 수록 이형 우량주 경기 보고 내가 실수 무과금
2024-07-02,1337,0,12,결제 안해,유로 결제,결제 나머지 경기 어둠 경로 어둠 나도 유로 결제 KBO 유로 유료 안보 티비 거지 결제 퇴사  티비 테레비 결제 영상 보삼 영화 드라마 드라마 영화
2024-07-01,83,4,2,적응 필요,스트레스  무과금,공경 적응 마인드 적응 능력 명분  온라인 선수 경험 이전  경험 템 이새  수록 서비스 발전 지의
